time,open,high,low,close,tick_volume,spread,real_volume
2025-04-16 04:00:00,1.13432,1.13479,1.13328,1.13461,4067,2,0
2025-04-16 05:00:00,1.13461,1.13853,1.13412,1.1381000000000001,6707,2,0
2025-04-16 06:00:00,1.1381000000000001,1.13828,1.13607,1.13607,8646,2,0
2025-04-16 07:00:00,1.13608,1.13922,1.13593,1.13871,9908,2,0
2025-04-16 08:00:00,1.13871,1.1388099999999999,1.1338,1.13685,14710,2,0
2025-04-16 09:00:00,1.13685,1.13779,1.1356,1.13601,10795,2,0
2025-04-16 10:00:00,1.13601,1.13742,1.13523,1.13578,9776,2,0
2025-04-16 11:00:00,1.13573,1.13739,1.13548,1.13633,9226,2,0
2025-04-16 12:00:00,1.13634,1.13656,1.13403,1.13516,13052,2,0
2025-04-16 13:00:00,1.1351499999999999,1.13739,1.13497,1.13669,13605,2,0
2025-04-16 14:00:00,1.13672,1.13842,1.13541,1.13838,12907,2,0
2025-04-16 15:00:00,1.13839,1.13865,1.13571,1.13816,9723,2,0
2025-04-16 16:00:00,1.13816,1.13871,1.13702,1.13751,7947,2,0
2025-04-16 17:00:00,1.13752,1.139,1.13593,1.13747,11615,2,0
2025-04-16 18:00:00,1.13747,1.13884,1.1365,1.13866,11759,2,0
2025-04-16 19:00:00,1.13866,1.14129,1.13849,1.13866,9403,2,0
2025-04-16 20:00:00,1.13865,1.13996,1.13815,1.13987,5399,2,0
2025-04-16 21:00:00,1.13931,1.13989,1.13912,1.1396600000000001,1556,8,0
2025-04-16 22:00:00,1.1396,1.1400000000000001,1.13946,1.13997,2212,2,0
2025-04-16 23:00:00,1.13997,1.14093,1.13939,1.13956,3283,2,0
2025-04-17 00:00:00,1.13956,1.1397,1.13649,1.13679,8572,2,0
2025-04-17 01:00:00,1.1368,1.13692,1.13552,1.13654,7956,2,0
2025-04-17 02:00:00,1.13654,1.1381999999999999,1.13651,1.13782,4870,2,0
2025-04-17 03:00:00,1.13782,1.13808,1.1364,1.13643,3910,2,0
2025-04-17 04:00:00,1.13643,1.13699,1.13603,1.13623,3188,2,0
2025-04-17 05:00:00,1.13623,1.13713,1.13441,1.13523,4461,2,0
2025-04-17 06:00:00,1.13524,1.1371,1.13432,1.1359,7640,2,0
2025-04-17 07:00:00,1.13591,1.13791,1.1353,1.13766,9615,2,0
2025-04-17 08:00:00,1.13769,1.13886,1.13683,1.13785,7901,2,0
2025-04-17 09:00:00,1.13784,1.13808,1.137,1.13726,6830,2,0
2025-04-17 10:00:00,1.13727,1.13768,1.13575,1.13596,8810,2,0
2025-04-17 11:00:00,1.13596,1.13701,1.13559,1.1356600000000001,6677,2,0
2025-04-17 12:00:00,1.1356600000000001,1.13681,1.13353,1.13565,14830,2,0
2025-04-17 13:00:00,1.13565,1.13774,1.13509,1.13612,15188,2,0
2025-04-17 14:00:00,1.13612,1.13857,1.13385,1.13496,12735,2,0
2025-04-17 15:00:00,1.13496,1.13765,1.1347800000000001,1.13633,9672,2,0
2025-04-17 16:00:00,1.13632,1.13713,1.13399,1.13508,10853,2,0
2025-04-17 17:00:00,1.13507,1.13538,1.13411,1.1351,6192,2,0
2025-04-17 18:00:00,1.13511,1.1375,1.13431,1.13734,7327,2,0
2025-04-17 19:00:00,1.13735,1.13761,1.13686,1.1373199999999999,4292,2,0
2025-04-17 20:00:00,1.13731,1.13766,1.13601,1.13603,2642,2,0
2025-04-17 21:00:00,1.13603,1.13678,1.13589,1.13656,458,27,0
2025-04-17 22:00:00,1.13662,1.13731,1.13632,1.13652,7701,6,0
2025-04-17 23:00:00,1.13658,1.13736,1.13629,1.13723,2559,6,0
2025-04-18 00:00:00,1.13725,1.1386,1.13591,1.13731,8246,2,0
2025-04-18 01:00:00,1.1373,1.13758,1.13673,1.13699,9815,2,0
2025-04-18 02:00:00,1.13699,1.1378300000000001,1.13681,1.13717,8283,7,0
2025-04-18 03:00:00,1.13717,1.13744,1.13684,1.13735,9683,2,0
2025-04-18 04:00:00,1.13735,1.13742,1.1367,1.1369,7705,5,0
2025-04-18 05:00:00,1.1369,1.13748,1.13616,1.13704,8247,2,0
2025-04-18 06:00:00,1.13704,1.13772,1.1357599999999999,1.13616,14141,2,0
2025-04-18 07:00:00,1.13606,1.13765,1.13582,1.1369,20190,2,0
2025-04-18 08:00:00,1.13692,1.13715,1.1365,1.13701,16751,2,0
2025-04-18 09:00:00,1.13701,1.13726,1.13677,1.13687,16196,2,0
2025-04-18 10:00:00,1.13686,1.13745,1.13684,1.1374,12310,2,0
2025-04-18 11:00:00,1.13739,1.13826,1.13711,1.13801,19461,2,0
2025-04-18 12:00:00,1.13801,1.1387,1.13795,1.13821,14932,2,0
2025-04-18 13:00:00,1.13822,1.13827,1.13765,1.13788,9705,2,0
2025-04-18 14:00:00,1.13789,1.13974,1.13775,1.13965,15769,2,0
2025-04-18 15:00:00,1.1396600000000001,1.1396600000000001,1.13864,1.13918,15215,2,0
2025-04-18 16:00:00,1.13918,1.13943,1.13869,1.13932,11266,7,0
2025-04-18 17:00:00,1.13932,1.13939,1.13894,1.13916,5851,7,0
2025-04-18 18:00:00,1.1391499999999999,1.13944,1.13897,1.13941,6501,4,0
2025-04-18 19:00:00,1.13941,1.13958,1.13926,1.13941,3653,15,0
2025-04-18 20:00:00,1.1394,1.13949,1.13899,1.13927,3336,5,0
2025-04-20 21:00:00,1.13956,1.14235,1.13818,1.14017,2664,2,0
2025-04-20 22:00:00,1.14014,1.14379,1.13845,1.1433200000000001,6691,2,0
2025-04-20 23:00:00,1.14333,1.14583,1.1433200000000001,1.14491,7417,2,0
2025-04-21 00:00:00,1.14491,1.1486399999999999,1.1449,1.1466,11641,2,0
2025-04-21 01:00:00,1.14659,1.14789,1.14649,1.1477,7269,2,0
2025-04-21 02:00:00,1.1476899999999999,1.15314,1.14719,1.15046,9794,2,0
2025-04-21 03:00:00,1.15046,1.1525,1.15044,1.15153,4627,2,0
2025-04-21 04:00:00,1.15153,1.15175,1.14984,1.15175,4771,2,0
2025-04-21 05:00:00,1.15176,1.15347,1.15148,1.15313,5386,2,0
2025-04-21 06:00:00,1.15313,1.15346,1.1504699999999999,1.15163,6652,2,0
2025-04-21 07:00:00,1.15155,1.15673,1.15097,1.15556,9053,2,0
2025-04-21 08:00:00,1.15551,1.15648,1.15378,1.15582,8579,2,0
2025-04-21 09:00:00,1.15581,1.15733,1.1545,1.15471,7447,2,0
2025-04-21 10:00:00,1.15471,1.15487,1.15214,1.15235,6147,2,0
2025-04-21 11:00:00,1.15236,1.15479,1.1513200000000001,1.15428,6999,2,0
2025-04-21 12:00:00,1.15427,1.15501,1.15214,1.15426,8050,2,0
2025-04-21 13:00:00,1.15426,1.15428,1.15015,1.15192,9943,2,0
2025-04-21 14:00:00,1.15192,1.15249,1.14897,1.1498,9930,2,0
2025-04-21 15:00:00,1.1498,1.15078,1.14816,1.1507100000000001,7874,1,0
2025-04-21 16:00:00,1.1507100000000001,1.15133,1.15002,1.1509,7402,2,0
2025-04-21 17:00:00,1.1509,1.15145,1.14932,1.15131,7746,2,0
2025-04-21 18:00:00,1.15131,1.15253,1.1512,1.15222,6069,2,0
2025-04-21 19:00:00,1.15222,1.1527,1.15126,1.15128,4730,2,0
2025-04-21 20:00:00,1.15128,1.15163,1.1505,1.1513200000000001,3638,2,0
2025-04-21 21:00:00,1.15085,1.15141,1.15067,1.15075,740,14,0
2025-04-21 22:00:00,1.15076,1.15252,1.15064,1.15231,2213,2,0
2025-04-21 23:00:00,1.1522999999999999,1.1524,1.15069,1.15139,3795,2,0
2025-04-22 00:00:00,1.15139,1.15141,1.1482,1.14905,7436,2,0
2025-04-22 01:00:00,1.14905,1.14985,1.14857,1.14946,6725,2,0
2025-04-22 02:00:00,1.14947,1.15206,1.1494,1.15204,4922,2,0
2025-04-22 03:00:00,1.15205,1.15409,1.1519,1.15347,6774,2,0
2025-04-22 04:00:00,1.15348,1.15401,1.15273,1.15303,4230,2,0
2025-04-22 05:00:00,1.15302,1.15473,1.15183,1.15423,8590,2,0
2025-04-22 06:00:00,1.15423,1.15459,1.14962,1.15009,11730,2,0
2025-04-22 07:00:00,1.15009,1.15093,1.14832,1.15056,11509,2,0
2025-04-22 08:00:00,1.15056,1.15151,1.14947,1.14998,10116,2,0
2025-04-22 09:00:00,1.14998,1.15077,1.14878,1.14907,8308,2,0
2025-04-22 10:00:00,1.14906,1.15007,1.1488,1.14885,7135,2,0
2025-04-22 11:00:00,1.14885,1.15007,1.14839,1.14857,6425,2,0
2025-04-22 12:00:00,1.14858,1.14905,1.14617,1.14703,10433,2,0
2025-04-22 13:00:00,1.14703,1.14851,1.1456,1.1474199999999999,9695,2,0
2025-04-22 14:00:00,1.14741,1.14922,1.14611,1.14781,10266,2,0
2025-04-22 15:00:00,1.14781,1.14857,1.1463700000000001,1.14649,8244,2,0
2025-04-22 16:00:00,1.14649,1.14685,1.1433200000000001,1.1434,11182,2,0
2025-04-22 17:00:00,1.1434,1.1454,1.1431,1.14499,8766,2,0
2025-04-22 18:00:00,1.145,1.14502,1.14227,1.14272,5094,2,0
2025-04-22 19:00:00,1.14272,1.1434,1.14199,1.14208,4051,2,0
2025-04-22 20:00:00,1.14209,1.14302,1.14171,1.14206,2476,2,0
2025-04-22 21:00:00,1.14158,1.1426,1.13615,1.13619,2733,8,0
2025-04-22 22:00:00,1.13615,1.1369799999999999,1.13075,1.13365,12076,2,0
2025-04-22 23:00:00,1.13369,1.13626,1.13293,1.13504,9911,2,0
2025-04-23 00:00:00,1.13506,1.13982,1.13495,1.13974,12483,2,0
2025-04-23 01:00:00,1.13974,1.14154,1.1384400000000001,1.14073,9825,2,0
