time,open,high,low,close,tick_volume,spread,real_volume
2025-04-26 05:00:00,4924.009,4929.584,4919.032,4919.202,3407,490,0
2025-04-26 06:00:00,4919.209,4925.087,4916.493,4922.155,3413,490,0
2025-04-26 07:00:00,4922.165,4923.066,4910.165,4914.341,3402,490,0
2025-04-26 08:00:00,4914.341,4925.721,4913.26,4925.721,3410,490,0
2025-04-26 09:00:00,4925.723,4931.757,4923.476,4930.75,3421,490,0
2025-04-26 10:00:00,4930.759,4931.472,4916.884,4923.863,3382,490,0
2025-04-26 11:00:00,4923.866,4923.866,4904.187,4906.016,3382,490,0
2025-04-26 12:00:00,4906.018,4923.688,4906.018,4922.913,3384,490,0
2025-04-26 13:00:00,4922.925,4930.995,4921.663,4926.884,3413,490,0
2025-04-26 14:00:00,4926.894,4942.13,4926.894,4931.187,3428,490,0
2025-04-26 15:00:00,4931.195,4932.132,4917.265,4920.868,3388,490,0
2025-04-26 16:00:00,4920.873,4930.574,4916.448,4930.574,3395,490,0
2025-04-26 17:00:00,4930.577,4936.923,4918.986,4928.069,3402,490,0
2025-04-26 18:00:00,4928.078,4933.128,4919.357,4929.458,3384,490,0
2025-04-26 19:00:00,4929.462,4932.595,4905.119,4907.693,3415,490,0
2025-04-26 20:00:00,4907.695,4910.192,4898.303,4901.893,3380,480,0
2025-04-26 21:00:00,4901.897,4917.468,4901.897,4917.468,3391,490,0
2025-04-26 22:00:00,4917.481,4923.269,4909.64,4911.994,3431,490,0
2025-04-26 23:00:00,4911.999,4914.265,4900.54,4900.803,3398,490,0
2025-04-27 00:00:00,4900.807,4906.451,4897.669,4901.631,3392,480,0
2025-04-27 01:00:00,4901.635,4901.863,4878.81,4880.402,3423,480,0
2025-04-27 02:00:00,4880.411,4881.538,4858.194,4869.708,3412,480,0
2025-04-27 03:00:00,4869.71,4877.618,4867.139,4877.618,3388,480,0
2025-04-27 04:00:00,4877.62,4891.374,4877.62,4881.337,3397,480,0
2025-04-27 05:00:00,4881.345,4896.199,4881.345,4896.199,3381,480,0
2025-04-27 06:00:00,4896.199,4911.621,4896.199,4907.75,3380,480,0
2025-04-27 07:00:00,4907.752,4918.41,4907.752,4914.756,3387,490,0
2025-04-27 08:00:00,4914.759,4918.242,4907.204,4912.578,3398,490,0
2025-04-27 09:00:00,4912.585,4914.672,4901.525,4907.837,3394,490,0
2025-04-27 10:00:00,4907.84,4919.627,4906.027,4918.32,3395,490,0
2025-04-27 11:00:00,4918.322,4929.597,4918.322,4923.26,3411,490,0
2025-04-27 12:00:00,4923.261,4927.697,4914.229,4923.101,3413,490,0
2025-04-27 13:00:00,4923.112,4931.379,4916.081,4920.227,3405,490,0
2025-04-27 14:00:00,4920.228,4925.958,4912.038,4912.659,3398,490,0
2025-04-27 15:00:00,4912.662,4917.7,4905.776,4914.476,3420,490,0
2025-04-27 16:00:00,4914.48,4918.377,4904.787,4918.377,3388,490,0
2025-04-27 17:00:00,4918.379,4922.857,4911.304,4917.133,3388,490,0
2025-04-27 18:00:00,4917.142,4923.04,4900.858,4907.683,3413,490,0
2025-04-27 19:00:00,4907.687,4914.378,4887.432,4892.139,3372,480,0
2025-04-27 20:00:00,4892.141,4905.43,4892.141,4901.114,3384,480,0
2025-04-27 21:00:00,4901.117,4907.294,4895.045,4902.341,3395,480,0
2025-04-27 22:00:00,4902.344,4917.036,4902.344,4917.036,3402,490,0
2025-04-27 23:00:00,4917.037,4920.699,4902.628,4908.52,3383,490,0
2025-04-28 00:00:00,4908.523,4923.832,4908.523,4923.832,3410,490,0
2025-04-28 01:00:00,4923.838,4941.37,4923.838,4941.37,3398,490,0
2025-04-28 02:00:00,4941.374,4946.73,4930.178,4931.739,3382,490,0
2025-04-28 03:00:00,4931.742,4937.882,4930.106,4930.389,3404,490,0
2025-04-28 04:00:00,4930.395,4935.22,4923.346,4927.135,3414,490,0
2025-04-28 05:00:00,4927.139,4945.022,4927.139,4934.138,3401,490,0
2025-04-28 06:00:00,4934.144,4946.155,4932.328,4946.155,3402,490,0
2025-04-28 07:00:00,4946.157,4948.928,4931.078,4934.292,3384,490,0
2025-04-28 08:00:00,4934.293,4949.36,4922.178,4922.625,3392,490,0
2025-04-28 09:00:00,4922.634,4923.671,4906.028,4910.672,3416,490,0
2025-04-28 10:00:00,4910.676,4913.326,4905.546,4908.645,3398,490,0
2025-04-28 11:00:00,4908.647,4914.063,4907.235,4914.063,2399,490,0
