time,open,high,low,close,tick_volume,spread,real_volume
2025-04-27 19:05:00,4909.087,4910.555,4909.087,4910.555,280,490,0
2025-04-27 19:10:00,4910.562,4912.105,4910.562,4912.105,285,490,0
2025-04-27 19:15:00,4912.118,4913.59,4912.118,4913.59,282,490,0
2025-04-27 19:20:00,4913.593,4914.378,4909.79,4910.479,284,490,0
2025-04-27 19:25:00,4910.481,4911.94,4910.481,4911.94,283,490,0
2025-04-27 19:30:00,4911.94,4912.664,4894.253,4894.621,286,480,0
2025-04-27 19:35:00,4894.623,4895.136,4887.432,4888.269,281,480,0
2025-04-27 19:40:00,4888.277,4889.678,4888.277,4889.678,265,480,0
2025-04-27 19:45:00,4889.684,4890.649,4888.643,4889.205,282,480,0
2025-04-27 19:50:00,4889.21,4890.651,4889.21,4890.651,279,480,0
2025-04-27 19:55:00,4890.656,4892.139,4890.656,4892.139,285,480,0
2025-04-27 20:00:00,4892.141,4893.592,4892.141,4893.592,277,480,0
2025-04-27 20:05:00,4893.597,4895.141,4893.597,4895.141,289,480,0
2025-04-27 20:10:00,4895.148,4896.607,4895.148,4896.607,289,480,0
2025-04-27 20:15:00,4896.609,4897.972,4896.609,4897.972,277,480,0
2025-04-27 20:20:00,4897.981,4899.398,4897.981,4899.398,283,480,0
2025-04-27 20:25:00,4899.401,4900.808,4899.401,4900.808,287,490,0
2025-04-27 20:30:00,4900.813,4902.342,4900.813,4902.342,280,490,0
2025-04-27 20:35:00,4902.348,4903.793,4902.348,4903.793,276,490,0
2025-04-27 20:40:00,4903.799,4905.373,4903.799,4905.373,284,490,0
2025-04-27 20:45:00,4905.386,4905.43,4896.859,4898.209,282,480,0
2025-04-27 20:50:00,4898.209,4899.704,4898.209,4899.704,277,480,0
2025-04-27 20:55:00,4899.705,4901.114,4899.705,4901.114,283,490,0
2025-04-27 21:00:00,4901.117,4902.573,4901.117,4902.573,289,490,0
2025-04-27 21:05:00,4902.574,4904.004,4902.574,4904.004,274,490,0
2025-04-27 21:10:00,4904.017,4905.091,4904.017,4904.848,291,490,0
2025-04-27 21:15:00,4904.851,4906.324,4904.851,4906.324,284,490,0
2025-04-27 21:20:00,4906.326,4907.294,4903.993,4904.405,282,490,0
2025-04-27 21:25:00,4904.41,4904.788,4895.045,4896.084,280,480,0
