time,open,high,low,close,tick_volume,spread,real_volume
2025-04-26 09:45:00,4926.157,4930.75,4926.157,4930.75,851,490,0
2025-04-26 10:00:00,4930.759,4931.472,4922.898,4926.539,840,490,0
2025-04-26 10:15:00,4926.54,4929.314,4922.179,4922.534,845,490,0
2025-04-26 10:30:00,4922.535,4923.204,4916.884,4919.35,857,490,0
2025-04-26 10:45:00,4919.353,4923.863,4919.353,4923.863,840,490,0
2025-04-26 11:00:00,4923.866,4923.866,4918.714,4922.945,843,490,0
2025-04-26 11:15:00,4922.946,4923.162,4905.011,4907.757,849,490,0
2025-04-26 11:30:00,4907.763,4910.727,4904.187,4905.717,846,490,0
2025-04-26 11:45:00,4905.722,4909.865,4905.722,4906.016,844,490,0
2025-04-26 12:00:00,4906.018,4910.526,4906.018,4910.526,849,490,0
2025-04-26 12:15:00,4910.536,4914.849,4910.536,4914.849,832,490,0
2025-04-26 12:30:00,4914.853,4919.298,4914.853,4919.298,847,490,0
2025-04-26 12:45:00,4919.3,4923.688,4919.3,4922.913,856,490,0
2025-04-26 13:00:00,4922.925,4925.391,4921.973,4925.391,849,490,0
2025-04-26 13:15:00,4925.394,4929.97,4925.394,4929.97,858,490,0
2025-04-26 13:30:00,4929.973,4930.995,4921.663,4922.376,851,490,0
2025-04-26 13:45:00,4922.385,4926.884,4922.385,4926.884,855,490,0
2025-04-26 14:00:00,4926.894,4931.33,4926.894,4931.33,863,490,0
2025-04-26 14:15:00,4931.334,4933.184,4929.38,4933.184,851,490,0
2025-04-26 14:30:00,4933.188,4937.758,4933.188,4937.758,860,490,0
2025-04-26 14:45:00,4937.76,4942.13,4930.991,4931.187,854,490,0
2025-04-26 15:00:00,4931.195,4932.132,4917.265,4920.557,851,490,0
2025-04-26 15:15:00,4920.563,4924.832,4920.563,4924.832,840,490,0
2025-04-26 15:30:00,4924.84,4927.376,4923.349,4925.221,848,490,0
2025-04-26 15:45:00,4925.225,4926.534,4920.697,4920.868,849,490,0
2025-04-26 16:00:00,4920.873,4921.302,4916.448,4920.427,851,490,0
2025-04-26 16:15:00,4920.429,4922.111,4918.571,4922.111,842,490,0
2025-04-26 16:30:00,4922.114,4926.608,4922.114,4926.608,850,490,0
2025-04-26 16:45:00,4926.611,4930.574,4926.611,4930.574,852,490,0
2025-04-26 17:00:00,4930.577,4934.976,4930.577,4934.976,843,490,0
2025-04-26 17:15:00,4934.986,4936.923,4918.986,4920.813,856,490,0
2025-04-26 17:30:00,4920.815,4925.17,4920.815,4925.17,858,490,0
2025-04-26 17:45:00,4925.174,4928.069,4925.174,4928.069,845,490,0
2025-04-26 18:00:00,4928.078,4932.598,4928.078,4932.598,845,490,0
2025-04-26 18:15:00,4932.607,4933.128,4919.357,4923.102,839,490,0
2025-04-26 18:30:00,4923.112,4926.507,4923.112,4925.039,847,490,0
2025-04-26 18:45:00,4925.049,4929.458,4925.049,4929.458,853,490,0
2025-04-26 19:00:00,4929.462,4932.595,4921.081,4921.607,846,490,0
2025-04-26 19:15:00,4921.611,4922.728,4914.938,4917.945,858,490,0
2025-04-26 19:30:00,4917.946,4918.328,4913.715,4914.394,851,490,0
2025-04-26 19:45:00,4914.405,4916.321,4905.119,4907.693,860,490,0
2025-04-26 20:00:00,4907.695,4910.192,4901.006,4902.951,845,490,0
2025-04-26 20:15:00,4902.955,4904.391,4898.303,4898.356,846,490,0
2025-04-26 20:30:00,4898.364,4902.747,4898.364,4902.747,845,480,0
2025-04-26 20:45:00,4902.748,4905.374,4900.14,4901.893,844,490,0
2025-04-26 21:00:00,4901.897,4906.379,4901.897,4906.379,848,490,0
2025-04-26 21:15:00,4906.381,4909.197,4906.381,4908.784,845,490,0
2025-04-26 21:30:00,4908.793,4913.172,4908.793,4913.172,847,490,0
2025-04-26 21:45:00,4913.174,4917.468,4913.174,4917.468,851,490,0
2025-04-26 22:00:00,4917.481,4919.476,4915.584,4918.019,860,490,0
2025-04-26 22:15:00,4918.023,4922.588,4918.023,4922.588,857,490,0
2025-04-26 22:30:00,4922.591,4923.269,4909.64,4913.268,859,490,0
2025-04-26 22:45:00,4913.268,4916.703,4911.021,4911.994,855,490,0
2025-04-26 23:00:00,4911.999,4914.265,4909.245,4911.443,859,490,0
2025-04-26 23:15:00,4911.446,4912.494,4906.941,4910.317,853,490,0
2025-04-26 23:30:00,4910.321,4911.567,4905.518,4908.619,841,490,0
2025-04-26 23:45:00,4908.622,4912.437,4900.54,4900.803,845,490,0
2025-04-27 00:00:00,4900.807,4901.249,4897.669,4901.249,843,480,0
2025-04-27 00:15:00,4901.254,4903.705,4898.046,4899.689,840,480,0
2025-04-27 00:30:00,4899.696,4904.059,4899.696,4904.059,849,490,0
2025-04-27 00:45:00,4904.061,4906.451,4900.613,4901.631,860,490,0
2025-04-27 01:00:00,4901.635,4901.863,4884.644,4885.039,859,480,0
2025-04-27 01:15:00,4885.042,4889.505,4885.042,4889.505,856,480,0
2025-04-27 01:30:00,4889.51,4891.716,4882.007,4882.885,857,480,0
2025-04-27 01:45:00,4882.895,4883.611,4878.81,4880.402,851,480,0
2025-04-27 02:00:00,4880.411,4881.538,4868.997,4872.286,852,480,0
2025-04-27 02:15:00,4872.287,4873.137,4858.194,4860.834,855,480,0
2025-04-27 02:30:00,4860.838,4865.217,4860.838,4865.217,846,480,0
2025-04-27 02:45:00,4865.222,4869.708,4865.222,4869.708,859,480,0
2025-04-27 03:00:00,4869.71,4871.359,4867.139,4871.359,837,480,0
2025-04-27 03:15:00,4871.366,4875.729,4871.366,4875.729,858,480,0
2025-04-27 03:30:00,4875.733,4876.547,4872.698,4873.444,847,480,0
2025-04-27 03:45:00,4873.448,4877.618,4873.448,4877.618,846,480,0
2025-04-27 04:00:00,4877.62,4882.07,4877.62,4882.07,845,480,0
2025-04-27 04:15:00,4882.073,4883.651,4880.282,4883.651,846,480,0
2025-04-27 04:30:00,4883.66,4888.252,4883.66,4888.252,853,480,0
2025-04-27 04:45:00,4888.266,4891.374,4880.145,4881.337,853,480,0
2025-04-27 05:00:00,4881.345,4885.724,4881.345,4885.724,856,480,0
2025-04-27 05:15:00,4885.728,4890.085,4885.728,4890.085,843,480,0
2025-04-27 05:30:00,4890.086,4894.397,4890.086,4891.719,830,480,0
2025-04-27 05:45:00,4891.72,4896.199,4891.72,4896.199,852,480,0
2025-04-27 06:00:00,4896.199,4900.386,4896.199,4900.386,835,480,0
2025-04-27 06:15:00,4900.393,4904.774,4900.393,4904.774,859,490,0
2025-04-27 06:30:00,4904.78,4909.201,4904.78,4909.201,848,490,0
2025-04-27 06:45:00,4909.207,4911.621,4905.866,4907.75,838,490,0
2025-04-27 07:00:00,4907.752,4912.061,4907.752,4912.061,840,490,0
2025-04-27 07:15:00,4912.066,4916.46,4912.066,4916.46,854,490,0
2025-04-27 07:30:00,4916.469,4918.41,4908.081,4910.458,846,490,0
2025-04-27 07:45:00,4910.461,4914.756,4910.461,4914.756,847,490,0
2025-04-27 08:00:00,4914.759,4918.242,4914.032,4914.95,845,490,0
2025-04-27 08:15:00,4914.961,4916.288,4907.204,4910.329,858,490,0
2025-04-27 08:30:00,4910.335,4914.152,4907.646,4908.197,849,490,0
2025-04-27 08:45:00,4908.208,4912.578,4908.208,4912.578,846,490,0
2025-04-27 09:00:00,4912.585,4914.586,4910.481,4914.586,850,490,0
2025-04-27 09:15:00,4914.596,4914.672,4901.525,4902.269,854,490,0
2025-04-27 09:30:00,4902.271,4906.496,4902.271,4906.496,839,490,0
2025-04-27 09:45:00,4906.499,4909.681,4906.495,4907.837,851,490,0
2025-04-27 10:00:00,4907.84,4911.876,4906.027,4906.592,851,490,0
2025-04-27 10:15:00,4906.592,4910.969,4906.592,4910.969,846,490,0
2025-04-27 10:30:00,4910.978,4915.423,4910.978,4915.423,848,490,0
2025-04-27 10:45:00,4915.434,4919.627,4915.434,4918.32,850,490,0
2025-04-27 11:00:00,4918.322,4922.889,4918.322,4922.889,858,490,0
2025-04-27 11:15:00,4922.898,4927.269,4922.898,4927.269,848,490,0
2025-04-27 11:30:00,4927.275,4929.597,4922.764,4924.833,856,490,0
2025-04-27 11:45:00,4924.834,4929.106,4923.134,4923.26,849,490,0
2025-04-27 12:00:00,4923.261,4923.637,4914.229,4918.328,858,490,0
2025-04-27 12:15:00,4918.33,4922.876,4918.33,4922.876,856,490,0
2025-04-27 12:30:00,4922.887,4927.406,4922.887,4927.406,844,490,0
2025-04-27 12:45:00,4927.411,4927.697,4919.037,4923.101,855,490,0
2025-04-27 13:00:00,4923.112,4927.508,4923.112,4927.508,846,490,0
2025-04-27 13:15:00,4927.514,4931.379,4923.772,4924.264,845,490,0
2025-04-27 13:30:00,4924.267,4924.66,4919.188,4923.235,860,490,0
2025-04-27 13:45:00,4923.24,4923.635,4916.081,4920.227,854,490,0
2025-04-27 14:00:00,4920.228,4924.703,4920.228,4924.703,855,490,0
2025-04-27 14:15:00,4924.705,4925.958,4915.026,4915.053,851,490,0
2025-04-27 14:30:00,4915.059,4917.306,4913.481,4915.584,852,490,0
2025-04-27 14:45:00,4915.584,4919.261,4912.038,4912.659,840,490,0
2025-04-27 15:00:00,4912.662,4917.036,4912.662,4912.982,856,490,0
2025-04-27 15:15:00,4912.987,4917.441,4912.987,4917.441,860,490,0
2025-04-27 15:30:00,4917.447,4917.7,4905.776,4910.079,855,490,0
2025-04-27 15:45:00,4910.088,4914.476,4910.088,4914.476,849,490,0
2025-04-27 16:00:00,4914.48,4914.963,4904.787,4908.049,847,490,0
2025-04-27 16:15:00,4908.052,4912.595,4908.052,4912.595,858,490,0
2025-04-27 16:30:00,4912.597,4917.001,4912.597,4917.001,842,490,0
2025-04-27 16:45:00,4917.005,4918.377,4915.277,4918.377,841,490,0
2025-04-27 17:00:00,4918.379,4918.908,4913.35,4915.763,845,490,0
2025-04-27 17:15:00,4915.765,4920.149,4915.765,4920.149,845,490,0
2025-04-27 17:30:00,4920.158,4922.857,4911.304,4912.669,843,490,0
2025-04-27 17:45:00,4912.672,4917.133,4912.672,4917.133,855,490,0
2025-04-27 18:00:00,4917.142,4921.46,4917.142,4921.46,856,490,0
2025-04-27 18:15:00,4921.464,4923.04,4900.858,4900.883,855,490,0
2025-04-27 18:30:00,4900.889,4905.329,4900.889,4905.329,844,490,0
2025-04-27 18:45:00,4905.333,4907.683,4904.645,4907.683,858,490,0
2025-04-27 19:00:00,4907.687,4912.105,4907.687,4912.105,845,490,0
2025-04-27 19:15:00,4912.118,4914.378,4909.79,4911.94,849,490,0
2025-04-27 19:30:00,4911.94,4912.664,4887.432,4889.678,832,480,0
2025-04-27 19:45:00,4889.684,4892.139,4888.643,4892.139,846,480,0
2025-04-27 20:00:00,4892.141,4896.607,4892.141,4896.607,855,480,0
2025-04-27 20:15:00,4896.609,4900.808,4896.609,4900.808,847,480,0
2025-04-27 20:30:00,4900.813,4905.373,4900.813,4905.373,840,490,0
2025-04-27 20:45:00,4905.386,4905.43,4896.859,4901.114,842,480,0
2025-04-27 21:00:00,4901.117,4905.091,4901.117,4904.848,854,490,0
2025-04-27 21:15:00,4904.851,4907.294,4895.045,4896.084,846,480,0
2025-04-27 21:30:00,4896.084,4899.938,4896.084,4898.0,846,480,0
2025-04-27 21:45:00,4898.002,4902.341,4898.002,4902.341,849,480,0
2025-04-27 22:00:00,4902.344,4906.649,4902.344,4906.649,841,490,0
2025-04-27 22:15:00,4906.65,4911.087,4906.65,4911.087,856,490,0
2025-04-27 22:30:00,4911.092,4915.509,4911.092,4915.509,858,490,0
2025-04-27 22:45:00,4915.516,4917.036,4912.806,4917.036,847,490,0
2025-04-27 23:00:00,4917.037,4920.699,4913.085,4913.758,848,490,0
2025-04-27 23:15:00,4913.767,4914.184,4904.087,4907.981,836,490,0
2025-04-27 23:30:00,4907.984,4910.183,4902.628,4904.006,850,490,0
2025-04-27 23:45:00,4904.009,4908.52,4904.009,4908.52,849,490,0
2025-04-28 00:00:00,4908.523,4912.996,4908.523,4912.996,852,490,0
2025-04-28 00:15:00,4912.997,4914.784,4910.24,4914.784,845,490,0
2025-04-28 00:30:00,4914.798,4919.364,4914.798,4919.364,860,490,0
2025-04-28 00:45:00,4919.365,4923.832,4919.365,4923.832,853,490,0
2025-04-28 01:00:00,4923.838,4928.132,4923.838,4928.132,847,490,0
2025-04-28 01:15:00,4928.145,4932.545,4928.145,4932.545,841,490,0
2025-04-28 01:30:00,4932.549,4937.076,4932.549,4937.076,862,490,0
2025-04-28 01:45:00,4937.078,4941.37,4937.078,4941.37,848,490,0
2025-04-28 02:00:00,4941.374,4945.541,4941.374,4945.541,850,490,0
2025-04-28 02:15:00,4945.55,4946.73,4940.792,4942.005,837,490,0
2025-04-28 02:30:00,4942.005,4945.301,4932.956,4933.832,845,490,0
2025-04-28 02:45:00,4933.837,4936.556,4930.178,4931.739,850,490,0
