time,open,high,low,close,tick_volume,spread,real_volume
2025-04-24 07:30:00,3330.34,3330.56,3323.2,3329.83,2492,12,0
2025-04-24 07:45:00,3329.83,3336.37,3328.59,3333.82,2005,12,0
2025-04-24 08:00:00,3333.76,3334.27,3330.01,3332.46,2184,12,0
2025-04-24 08:15:00,3332.46,3335.21,3327.26,3333.07,2333,12,0
2025-04-24 08:30:00,3333.07,3338.82,3331.85,3337.09,2170,12,0
2025-04-24 08:45:00,3337.1,3341.63,3335.29,3336.07,2418,12,0
2025-04-24 09:00:00,3336.07,3342.4,3335.55,3337.76,2681,12,0
2025-04-24 09:15:00,3337.76,3339.16,3334.76,3335.12,1743,12,0
2025-04-24 09:30:00,3335.12,3335.9,3328.09,3330.27,2209,12,0
2025-04-24 09:45:00,3330.27,3336.41,3325.38,3335.69,2396,12,0
2025-04-24 10:00:00,3335.69,3336.69,3331.88,3333.18,1561,12,0
2025-04-24 10:15:00,3333.18,3333.53,3326.01,3330.62,1847,12,0
2025-04-24 10:30:00,3330.62,3332.08,3327.33,3330.49,1591,12,0
2025-04-24 10:45:00,3330.49,3333.87,3325.65,3329.94,2257,12,0
2025-04-24 11:00:00,3329.94,3335.69,3329.64,3334.44,1975,12,0
2025-04-24 11:15:00,3334.44,3342.3,3334.44,3341.54,1849,12,0
2025-04-24 11:30:00,3341.54,3343.95,3336.3,3337.67,2838,12,0
2025-04-24 11:45:00,3337.67,3340.02,3335.01,3336.96,2016,12,0
2025-04-24 12:00:00,3336.96,3341.32,3336.03,3337.05,2257,12,0
2025-04-24 12:15:00,3337.05,3340.45,3335.81,3337.12,2484,12,0
2025-04-24 12:30:00,3337.12,3344.64,3335.98,3338.29,2950,12,0
2025-04-24 12:45:00,3338.28,3341.52,3335.52,3335.96,2925,12,0
2025-04-24 13:00:00,3335.94,3336.29,3328.16,3328.95,4565,12,0
2025-04-24 13:15:00,3328.95,3333.03,3325.04,3330.56,3488,12,0
2025-04-24 13:30:00,3330.56,3333.48,3316.19,3316.51,5693,12,0
2025-04-24 13:45:00,3316.55,3320.78,3312.57,3315.47,5090,12,0
2025-04-24 14:00:00,3315.47,3318.35,3306.74,3313.75,5418,12,0
2025-04-24 14:15:00,3313.75,3319.95,3308.7,3318.24,4514,12,0
2025-04-24 14:30:00,3318.24,3327.2,3316.92,3326.49,4408,12,0
2025-04-24 14:45:00,3326.53,3330.35,3324.45,3327.52,4932,12,0
2025-04-24 15:00:00,3327.52,3327.64,3322.22,3325.51,4202,12,0
2025-04-24 15:15:00,3325.51,3327.67,3319.54,3324.07,3726,12,0
2025-04-24 15:30:00,3324.07,3329.76,3323.57,3324.26,2886,12,0
2025-04-24 15:45:00,3324.26,3330.43,3320.93,3329.42,2838,12,0
2025-04-24 16:00:00,3329.42,3335.41,3328.01,3335.25,2733,12,0
2025-04-24 16:15:00,3335.14,3335.14,3327.9,3328.59,2879,12,0
2025-04-24 16:30:00,3328.59,3329.58,3322.4,3327.54,3004,12,0
2025-04-24 16:45:00,3327.54,3331.68,3327.14,3331.55,2438,12,0
2025-04-24 17:00:00,3331.55,3334.77,3329.96,3334.11,2168,12,0
2025-04-24 17:15:00,3334.11,3337.83,3332.89,3336.74,3278,12,0
2025-04-24 17:30:00,3336.7,3338.6,3332.88,3333.47,2614,12,0
2025-04-24 17:45:00,3333.42,3337.35,3333.42,3336.8,1576,12,0
